time,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual,time__original_tz,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id
2017-10-01 13:00:00,322.0,910.0,6359.0,6186.0,292.0,0.0,570.0,1560.0,7099.0,59.0,100.0,1220.0,324.0,12589.0,1346.0,12489.0,34601.0,35757.0,66.07,56.9,2017-10-01 15:00:00+02:00,297.254,296.75,297.75,1021.6,59.6,1.6,32.0,0.0,0.0,0.0,34.0,701.0
2017-10-01 14:00:00,338.0,906.0,6429.0,6305.0,297.0,0.0,561.0,2088.0,7099.0,61.0,100.0,763.0,318.0,12373.0,897.0,12558.0,34390.0,35585.0,64.6,55.72,2017-10-01 16:00:00+02:00,297.992,297.35,298.55,1021.0,55.8,1.6,56.0,0.0,0.0,0.0,34.0,801.4
2017-10-01 15:00:00,348.0,921.0,6886.0,5740.0,300.0,0.0,553.0,3087.0,7100.0,58.0,100.0,269.0,313.0,12204.0,293.0,12306.0,34990.0,36139.0,67.59,53.69,2017-10-01 17:00:00+02:00,298.078,297.75,298.35,1021.0,54.8,1.8,90.0,0.0,0.0,0.0,38.0,801.6
2017-10-01 16:00:00,346.0,911.0,7205.0,5748.0,302.0,0.0,651.0,3709.0,7102.0,57.0,101.0,118.0,313.0,11967.0,41.0,12108.0,37049.0,37952.0,72.15,52.78,2017-10-01 18:00:00+02:00,298.0,297.15,298.55,1020.8,56.4,1.8,94.0,0.0,0.0,0.0,31.0,801.4
2017-10-01 17:00:00,345.0,951.0,7042.0,5767.0,303.0,0.0,606.0,4672.0,7102.0,57.0,102.0,100.0,315.0,11789.0,7.0,11846.0,38023.0,38818.0,73.87,57.68,2017-10-01 19:00:00+02:00,297.818,297.55,298.15,1020.8,57.0,1.2,44.0,0.0,0.0,0.0,42.0,801.8
2017-10-01 18:00:00,348.0,945.0,7126.0,5899.0,299.0,0.0,617.0,4489.0,7102.0,57.0,101.0,94.0,320.0,11708.0,9.0,11818.0,38155.0,38864.0,74.53,67.52,2017-10-01 20:00:00+02:00,297.43999999999994,297.35,297.55,1021.0,59.0,1.0,83.8,0.06,0.0,0.0,34.0,740.8
2017-10-01 19:00:00,351.0,906.0,6953.0,5891.0,303.0,1.0,620.0,3615.0,7105.0,54.0,98.0,81.0,326.0,11553.0,9.0,11632.0,37500.0,37883.0,70.49,69.75,2017-10-01 21:00:00+02:00,296.206,295.35,296.75,1021.4,62.8,1.0,79.2,0.06,0.0,0.0,31.0,740.6
2017-10-01 20:00:00,345.0,894.0,6237.0,5963.0,304.0,0.0,609.0,2321.0,7105.0,53.0,97.0,79.0,315.0,11241.0,9.0,11323.0,34764.0,34896.0,68.39,66.93,2017-10-01 22:00:00+02:00,295.212,294.55,295.95,1021.8,66.0,1.6,148.4,0.0,0.0,0.0,32.6,801.4
2017-10-01 21:00:00,345.0,911.0,5733.0,5808.0,302.0,0.0,564.0,989.0,7105.0,53.0,94.0,80.0,315.0,11105.0,9.0,11134.0,31373.0,31439.0,60.15,60.28,2017-10-01 23:00:00+02:00,294.418,293.75,295.15,1022.4,71.2,1.6,91.8,0.0,0.0,0.0,25.6,801.2
2017-10-01 22:00:00,353.0,587.0,4978.0,5814.0,297.0,72.0,1199.0,1533.0,7111.0,60.0,89.0,27.0,285.0,7824.0,12.0,7872.0,28021.0,27937.0,52.07,56.92,2017-10-02 00:00:00+02:00,293.972,293.35,294.75,1022.2,71.0,0.8,103.6,0.0,0.0,0.0,36.6,801.6
2017-10-01 23:00:00,358.0,584.0,4375.0,5767.0,296.0,487.0,1174.0,1017.0,7110.0,59.0,87.0,27.0,285.0,7586.0,12.0,7685.0,26092.0,26077.0,49.8,52.2,2017-10-02 01:00:00+02:00,293.176,292.75,293.75,1022.6,74.0,0.6,60.0,0.06,0.0,0.0,31.0,740.6
2017-10-02 00:00:00,361.0,617.0,4260.0,5745.0,290.0,997.0,1180.0,1135.0,7111.0,58.0,86.0,26.0,283.0,7286.0,12.0,7293.0,24889.0,24873.0,46.3,51.69,2017-10-02 02:00:00+02:00,292.38199999999995,291.95,292.95,1022.4,76.8,0.2,84.4,0.06,0.0,0.0,24.0,740.4
2017-10-02 01:00:00,362.0,636.0,4300.0,5698.0,289.0,1075.0,1166.0,1234.0,7110.0,59.0,86.0,25.0,283.0,7218.0,12.0,7116.0,24389.0,24519.0,45.6,52.01,2017-10-02 03:00:00+02:00,291.688,291.15,292.35,1022.6,79.4,0.6,197.2,0.06,0.0,0.0,31.0,740.6
2017-10-02 02:00:00,367.0,608.0,4081.0,5637.0,288.0,1123.0,1180.0,1057.0,7109.0,59.0,86.0,25.0,288.0,6942.0,10.0,7073.0,24228.0,24342.0,45.6,51.77,2017-10-02 04:00:00+02:00,291.294,290.75,291.95,1022.4,81.0,0.6,116.4,0.06,0.0,0.0,35.0,740.6
2017-10-02 03:00:00,363.0,612.0,4194.0,5642.0,291.0,986.0,1189.0,1099.0,7110.0,59.0,89.0,25.0,287.0,6296.0,10.0,6510.0,24876.0,25054.0,46.87,51.66,2017-10-02 05:00:00+02:00,290.68,290.15,291.31666666666666,1022.8333333333334,86.5,0.8333333333333334,159.16666666666666,0.09999999999999999,0.0,0.0,36.666666666666664,666.8333333333334
2017-10-02 04:00:00,364.0,629.0,5117.0,5912.0,292.0,593.0,1298.0,1625.0,7111.0,59.0,88.0,25.0,292.0,5955.0,10.0,5940.0,27608.0,27873.0,53.67,57.09,2017-10-02 06:00:00+02:00,290.28000000000003,289.57857142857137,291.15,1023.1428571428571,89.14285714285714,0.8571428571428571,216.42857142857142,0.12857142857142856,0.0,0.0,32.142857142857146,671.5714285714286
2017-10-02 05:00:00,369.0,616.0,6111.0,5948.0,294.0,59.0,1339.0,4561.0,7111.0,61.0,88.0,33.0,297.0,5735.0,19.0,5698.0,32400.0,32498.0,67.96,61.38,2017-10-02 07:00:00+02:00,290.15000000000003,289.4833333333333,290.9833333333333,1023.0,88.33333333333333,1.0,149.5,0.09999999999999999,0.0,0.0,25.0,733.5
2017-10-02 06:00:00,369.0,629.0,7438.0,5895.0,287.0,0.0,1402.0,6047.0,7109.0,63.0,90.0,99.0,298.0,5402.0,155.0,5425.0,34992.0,35098.0,71.49,65.46,2017-10-02 08:00:00+02:00,290.24,289.4833333333333,291.15,1023.1666666666666,86.83333333333333,1.5,94.66666666666667,0.09999999999999999,0.0,0.0,25.0,733.5
2017-10-02 07:00:00,368.0,654.0,8335.0,5919.0,300.0,2.0,1446.0,6461.0,7109.0,67.0,90.0,657.0,295.0,4669.0,742.0,4921.0,36356.0,36095.0,75.0,65.93,2017-10-02 09:00:00+02:00,290.29333333333335,289.4833333333333,291.31666666666666,1023.3333333333334,86.83333333333333,1.3333333333333333,94.66666666666667,0.09999999999999999,0.0,0.0,25.0,733.5
2017-10-02 08:00:00,368.0,656.0,8276.0,6071.0,300.0,2.0,1464.0,6770.0,7111.0,64.0,88.0,1194.0,295.0,4110.0,1394.0,4266.0,36851.0,36576.0,75.51,65.31,2017-10-02 10:00:00+02:00,291.27,290.15,292.81666666666666,1023.5,82.33333333333333,1.6666666666666667,141.5,0.0,0.0,0.0,28.333333333333332,773.8333333333334
2017-10-02 09:00:00,325.0,651.0,8373.0,6231.0,295.0,0.0,1461.0,6533.0,7110.0,67.0,86.0,1465.0,296.0,3846.0,1777.0,3937.0,36622.0,36532.0,73.01,64.1,2017-10-02 11:00:00+02:00,293.53599999999994,292.55,294.95,1023.8,71.4,1.4,25.8,0.0,0.0,0.0,23.0,700.4
2017-10-02 10:00:00,316.0,654.0,8585.0,6382.0,298.0,0.0,1448.0,6023.0,7109.0,64.0,87.0,1666.0,294.0,3553.0,1978.0,3739.0,36118.0,36350.0,71.41,66.7,2017-10-02 12:00:00+02:00,294.24142857142857,293.72142857142853,295.0071428571428,1024.5714285714287,76.14285714285714,1.4285714285714286,143.14285714285714,0.0,0.0,0.0,43.57142857142857,708.0
2017-10-02 11:00:00,321.0,654.0,8381.0,6410.0,298.0,0.0,1450.0,5689.0,7110.0,65.0,88.0,1620.0,299.0,3333.0,1777.0,3428.0,35825.0,36243.0,70.6,66.97,2017-10-02 13:00:00+02:00,295.6842857142857,295.2928571428571,296.15,1024.5714285714287,71.0,1.0,183.42857142857142,0.0,0.0,0.0,40.714285714285715,707.8571428571429
2017-10-02 12:00:00,320.0,654.0,8261.0,6513.0,299.0,0.0,1457.0,4997.0,7110.0,56.0,89.0,1654.0,298.0,3116.0,1582.0,3212.0,34491.0,34983.0,69.3,65.46,2017-10-02 14:00:00+02:00,298.504,298.15,298.95,1023.8,55.0,1.8,97.4,0.0,0.0,0.0,27.0,780.8
2017-10-02 13:00:00,336.0,653.0,7787.0,6532.0,301.0,0.0,1444.0,4176.0,7109.0,58.0,91.0,1452.0,304.0,3177.0,1342.0,3148.0,33816.0,34155.0,68.69,64.17,2017-10-02 15:00:00+02:00,298.87399999999997,298.55,299.15,1023.2,55.4,2.0,115.4,0.0,0.0,0.0,27.0,700.6
2017-10-02 14:00:00,367.0,654.0,7851.0,6498.0,301.0,0.0,1414.0,4000.0,7110.0,57.0,92.0,967.0,303.0,3121.0,1000.0,3175.0,33532.0,33679.0,67.88,62.83,2017-10-02 16:00:00+02:00,299.302,298.75,299.75,1022.8,51.6,2.6,122.0,0.0,0.0,0.0,42.0,801.8
2017-10-02 15:00:00,367.0,395.0,8291.0,6540.0,298.0,0.0,1415.0,4837.0,7108.0,55.0,95.0,390.0,306.0,3361.0,545.0,3384.0,33415.0,33489.0,70.56,64.03,2017-10-02 17:00:00+02:00,299.774,299.15,300.35,1022.4,53.4,3.2,141.0,0.0,0.0,0.0,38.0,801.6
2017-10-02 16:00:00,363.0,327.0,8180.0,6587.0,301.0,0.0,1414.0,5788.0,7107.0,55.0,98.0,75.0,312.0,3690.0,127.0,3594.0,33989.0,34034.0,73.01,64.02,2017-10-02 18:00:00+02:00,299.474,298.95,299.95,1021.8,54.8,3.0,141.0,0.0,0.0,0.0,31.0,801.4
2017-10-02 17:00:00,362.0,328.0,8680.0,6541.0,305.0,0.0,1434.0,6179.0,7106.0,54.0,98.0,52.0,319.0,4537.0,9.0,4264.0,36002.0,35726.0,77.52,71.63,2017-10-02 19:00:00+02:00,298.998,298.75,299.35,1021.8,57.8,2.4,86.0,0.0,0.0,0.0,27.0,801.2
2017-10-02 18:00:00,365.0,328.0,8250.0,6584.0,305.0,0.0,1436.0,5841.0,7107.0,56.0,99.0,48.0,329.0,5132.0,10.0,5102.0,36171.0,35983.0,74.0,74.47,2017-10-02 20:00:00+02:00,298.438,298.15,298.75,1021.8,60.4,1.8,102.0,0.0,0.0,0.0,23.0,801.0
2017-10-02 19:00:00,369.0,303.0,6908.0,6549.0,303.0,0.0,1401.0,4202.0,7108.0,56.0,96.0,38.0,330.0,5273.0,10.0,5371.0,35454.0,35215.0,67.47,75.41,2017-10-02 21:00:00+02:00,297.178,296.55,297.75,1022.2,66.2,1.0,62.6,0.0,0.0,0.0,19.0,800.8
2017-10-02 20:00:00,365.0,300.0,6539.0,6477.0,303.0,0.0,1365.0,3477.0,7107.0,55.0,96.0,37.0,330.0,5504.0,10.0,5444.0,33164.0,32919.0,67.27,67.18,2017-10-02 22:00:00+02:00,296.192,295.55,296.75,1022.4,68.4,0.8,140.6,0.0,0.0,0.0,15.0,800.6
2017-10-02 21:00:00,362.0,300.0,5864.0,6077.0,297.0,0.0,1347.0,2920.0,7106.0,54.0,94.0,33.0,332.0,5640.0,10.0,5593.0,30470.0,30334.0,66.69,64.56,2017-10-02 23:00:00+02:00,294.95799999999997,294.35,295.75,1022.8,71.8,0.8,89.6,0.0,0.0,0.0,15.0,800.6
2017-10-02 22:00:00,356.0,195.0,4929.0,2841.0,327.0,65.0,1196.0,1920.0,7099.0,58.0,103.0,437.0,280.0,3093.0,275.0,2982.0,25910.0,25700.0,49.51,63.7,2017-10-03 00:00:00+02:00,293.954,293.15,294.95,1023.2,76.2,1.0,225.0,0.0,0.0,0.0,15.0,700.6
2017-10-02 23:00:00,357.0,233.0,4708.0,2603.0,319.0,264.0,1173.0,1247.0,7101.0,58.0,103.0,337.0,281.0,3301.0,199.0,3256.0,24347.0,24273.0,47.89,61.33,2017-10-03 01:00:00+02:00,292.47999999999996,291.15,294.15,1023.0,81.33333333333333,0.6666666666666666,173.33333333333334,0.0,0.0,0.0,3.3333333333333335,773.8333333333334
2017-10-03 00:00:00,350.0,213.0,4508.0,2348.0,319.0,311.0,1172.0,870.0,7099.0,59.0,103.0,227.0,279.0,3476.0,156.0,3418.0,23291.0,23323.0,45.68,59.69,2017-10-03 02:00:00+02:00,292.2866666666667,291.15,293.65,1022.6666666666666,82.33333333333333,0.3333333333333333,90.0,0.0,0.0,0.0,3.3333333333333335,773.8333333333334
2017-10-03 01:00:00,354.0,188.0,4463.0,2137.0,318.0,523.0,1176.0,799.0,7098.0,59.0,102.0,132.0,273.0,3817.0,108.0,3699.0,22896.0,22994.0,43.07,59.28,2017-10-03 03:00:00+02:00,292.23199999999997,291.55,293.15,1022.4,79.2,0.8,211.0,0.0,0.0,0.0,22.0,789.2
2017-10-03 02:00:00,354.0,186.0,4653.0,2013.0,311.0,770.0,1176.0,820.0,7101.0,58.0,101.0,104.0,272.0,4015.0,32.0,3974.0,22812.0,23001.0,40.74,58.65,2017-10-03 04:00:00+02:00,291.70799999999997,291.35,292.15,1022.2,83.0,1.2,177.6,0.0,0.0,0.0,26.2,789.0
2017-10-03 03:00:00,357.0,191.0,4612.0,2122.0,321.0,818.0,1181.0,905.0,7101.0,57.0,103.0,103.0,273.0,4037.0,19.0,4063.0,23426.0,23425.0,43.52,58.74,2017-10-03 05:00:00+02:00,290.9583333333333,290.15,291.9833333333333,1022.0,84.5,1.3333333333333333,106.33333333333333,0.0,0.0,0.0,23.333333333333332,774.1666666666666
2017-10-03 04:00:00,354.0,232.0,4979.0,2301.0,324.0,323.0,1193.0,1478.0,7101.0,59.0,101.0,104.0,281.0,3890.0,18.0,3946.0,25820.0,25745.0,48.2,61.81,2017-10-03 06:00:00+02:00,290.3833333333333,289.65,291.31666666666666,1022.0,89.16666666666667,1.1666666666666667,175.5,0.0,0.0,0.0,36.333333333333336,707.3333333333334
2017-10-03 05:00:00,354.0,223.0,5480.0,2460.0,331.0,52.0,1190.0,2475.0,7100.0,66.0,99.0,147.0,290.0,3674.0,131.0,3682.0,29066.0,29053.0,49.69,66.02,2017-10-03 07:00:00+02:00,290.245,289.65,290.9833333333333,1021.8333333333334,88.5,0.6666666666666666,98.33333333333333,0.0,0.0,0.0,48.333333333333336,707.6666666666666
2017-10-03 06:00:00,361.0,205.0,5650.0,2572.0,327.0,0.0,1232.0,3305.0,7104.0,68.0,99.0,966.0,294.0,3520.0,943.0,3564.0,31143.0,31129.0,50.7,71.15,2017-10-03 08:00:00+02:00,290.1766666666667,289.31666666666666,291.4833333333333,1021.8333333333334,86.16666666666667,1.0,95.0,0.0,0.0,0.0,45.0,707.5
2017-10-03 07:00:00,354.0,192.0,5410.0,2659.0,329.0,1.0,1234.0,3753.0,7104.0,68.0,100.0,2628.0,285.0,2916.0,2302.0,3174.0,32161.0,31620.0,50.23,70.55,2017-10-03 09:00:00+02:00,289.92571428571426,288.72142857142853,291.43571428571425,1022.4285714285714,89.42857142857143,1.1428571428571428,113.85714285714286,0.0,0.0,0.0,49.285714285714285,706.4285714285714
2017-10-03 08:00:00,353.0,190.0,5159.0,2544.0,327.0,55.0,1230.0,4100.0,7102.0,67.0,98.0,4428.0,271.0,2151.0,4053.0,2503.0,32439.0,31803.0,49.51,69.11,2017-10-03 10:00:00+02:00,291.3642857142857,290.15,292.8642857142857,1022.7142857142857,84.42857142857143,1.2857142857142858,181.28571428571428,0.0,0.0,0.0,49.285714285714285,706.4285714285714
2017-10-03 09:00:00,351.0,206.0,5290.0,2613.0,324.0,1.0,1232.0,3684.0,7102.0,65.0,98.0,5083.0,275.0,1993.0,4937.0,1916.0,32347.0,31921.0,49.0,66.57,2017-10-03 11:00:00+02:00,292.89285714285717,291.57857142857137,294.43571428571425,1022.8571428571429,78.28571428571429,1.0,51.142857142857146,0.0,0.0,0.0,49.285714285714285,706.4285714285714
2017-10-03 10:00:00,354.0,187.0,5158.0,2682.0,326.0,27.0,1247.0,3356.0,7100.0,63.0,99.0,5285.0,288.0,2152.0,5512.0,2001.0,32157.0,31748.0,48.42,68.38,2017-10-03 12:00:00+02:00,295.82399999999996,295.15,296.55,1022.6,66.0,1.8,101.0,0.0,0.0,0.0,30.0,780.8
2017-10-03 11:00:00,354.0,196.0,5154.0,2594.0,331.0,119.0,1251.0,3389.0,7098.0,62.0,99.0,5318.0,292.0,2394.0,5426.0,2282.0,31878.0,31553.0,48.2,68.64,2017-10-03 13:00:00+02:00,296.81166666666667,296.65,297.15,1022.5,68.16666666666667,1.6666666666666667,190.83333333333334,0.0,0.0,0.0,40.833333333333336,700.8333333333334
2017-10-03 12:00:00,354.0,197.0,5011.0,2528.0,338.0,259.0,1237.0,2821.0,7094.0,63.0,99.0,5182.0,292.0,2710.0,5273.0,2578.0,30687.0,30328.0,48.2,64.23,2017-10-03 14:00:00+02:00,298.84000000000003,297.95,299.75,1022.0,56.0,2.0,87.4,0.06,0.0,0.0,27.0,740.6
2017-10-03 13:00:00,350.0,221.0,5175.0,2400.0,340.0,279.0,1237.0,2349.0,7091.0,63.0,97.0,4936.0,294.0,2899.0,5038.0,2863.0,29873.0,29551.0,47.51,62.41,2017-10-03 15:00:00+02:00,299.864,299.35,300.35,1021.2,53.0,2.0,60.0,0.0,0.0,0.0,27.0,801.2
2017-10-03 14:00:00,356.0,226.0,5163.0,2407.0,336.0,310.0,1235.0,2471.0,7089.0,57.0,96.0,4522.0,295.0,2595.0,4608.0,2689.0,29318.0,29067.0,47.5,61.02,2017-10-03 16:00:00+02:00,300.02599999999995,299.55,300.35,1020.2,51.8,3.0,168.0,0.0,0.0,0.0,27.0,801.2
2017-10-03 15:00:00,355.0,224.0,5355.0,2366.0,337.0,316.0,1248.0,2646.0,7089.0,57.0,99.0,3739.0,299.0,2246.0,3664.0,2352.0,29136.0,28685.0,48.25,59.61,2017-10-03 17:00:00+02:00,300.242,299.55,300.75,1020.0,52.0,3.2,122.0,0.0,0.0,0.0,27.0,801.2
2017-10-03 16:00:00,357.0,221.0,5842.0,2406.0,338.0,217.0,1251.0,3733.0,7088.0,57.0,99.0,2082.0,301.0,1838.0,2034.0,1968.0,29100.0,28468.0,49.7,60.12,2017-10-03 18:00:00+02:00,300.174,299.55,300.75,1019.6,51.6,2.8,102.0,0.0,0.0,0.0,23.0,801.0
2017-10-03 17:00:00,354.0,231.0,6611.0,2484.0,341.0,6.0,1273.0,5604.0,7092.0,57.0,101.0,819.0,300.0,1802.0,841.0,1746.0,31180.0,30078.0,53.56,71.42,2017-10-03 19:00:00+02:00,299.742,298.75,300.35,1019.6,52.0,2.4,120.0,0.0,0.0,0.0,23.0,801.0
2017-10-03 18:00:00,358.0,293.0,6798.0,2582.0,343.0,0.0,1288.0,6167.0,7092.0,58.0,102.0,604.0,293.0,2006.0,521.0,1923.0,32597.0,31592.0,54.69,77.33,2017-10-03 20:00:00+02:00,298.924,298.35,299.35,1020.4,57.0,1.6,88.0,0.0,0.0,0.0,23.0,801.0
2017-10-03 19:00:00,348.0,241.0,6791.0,2394.0,337.0,0.0,1280.0,6146.0,7094.0,60.0,103.0,542.0,293.0,2021.0,505.0,2071.0,31816.0,31216.0,53.01,77.38,2017-10-03 21:00:00+02:00,297.22200000000004,296.15,298.35,1020.4,65.0,1.0,64.0,0.0,0.0,0.0,19.0,800.8
2017-10-03 20:00:00,345.0,221.0,5996.0,2270.0,339.0,22.0,1267.0,4743.0,7096.0,60.0,103.0,521.0,299.0,2130.0,507.0,2055.0,29578.0,29033.0,51.95,64.91,2017-10-03 22:00:00+02:00,296.27799999999996,295.55,297.15,1021.0,66.4,1.4,147.2,0.0,0.0,0.0,20.6,800.8
2017-10-03 21:00:00,333.0,193.0,6003.0,2187.0,339.0,53.0,1258.0,3460.0,7097.0,59.0,103.0,477.0,297.0,2445.0,474.0,2227.0,27460.0,26932.0,50.7,61.57,2017-10-03 23:00:00+02:00,295.48,294.75,296.35,1021.4,69.8,1.4,149.4,0.0,0.0,0.0,13.6,800.6
2017-10-03 22:00:00,281.0,0.0,4525.0,2196.0,266.0,664.0,1024.0,962.0,6673.0,58.0,95.0,606.0,291.0,5460.0,603.0,5701.0,23319.0,23518.0,39.71,61.37,2017-10-04 00:00:00+02:00,294.282,293.75,294.95,1022.0,73.0,2.0,122.0,0.0,0.0,0.0,15.0,800.6
2017-10-03 23:00:00,279.0,7.0,4943.0,2438.0,266.0,799.0,1029.0,1064.0,6669.0,58.0,95.0,597.0,281.0,4969.0,594.0,5139.0,21943.0,22172.0,37.86,55.53,2017-10-04 01:00:00+02:00,294.06399999999996,293.35,294.95,1022.4,73.8,1.2,156.0,0.06,0.0,0.0,25.6,740.4
2017-10-04 00:00:00,278.0,48.0,4945.0,2644.0,262.0,1218.0,1012.0,913.0,6678.0,58.0,94.0,554.0,280.0,4633.0,535.0,4721.0,21141.0,21424.0,36.8,55.41,2017-10-04 02:00:00+02:00,293.666,292.95,294.55,1022.4,75.4,1.8,134.4,0.06,0.0,0.0,25.6,740.4
2017-10-04 01:00:00,277.0,98.0,5007.0,2584.0,265.0,1402.0,1002.0,920.0,6688.0,58.0,94.0,511.0,277.0,4229.0,498.0,4362.0,20798.0,21073.0,37.35,55.36,2017-10-04 03:00:00+02:00,292.806,292.15,293.75,1022.2,77.4,2.0,184.4,0.06,0.0,0.0,21.6,740.2
2017-10-04 02:00:00,278.0,165.0,4969.0,2646.0,266.0,1339.0,1009.0,886.0,6702.0,57.0,95.0,451.0,274.0,3799.0,420.0,3949.0,20835.0,21021.0,37.35,55.39,2017-10-04 04:00:00+02:00,292.14399999999995,291.35,293.15,1022.4,79.8,1.6,213.4,0.0,0.0,0.0,38.0,801.6
2017-10-04 03:00:00,277.0,182.0,5174.0,2743.0,266.0,1054.0,1017.0,990.0,6714.0,57.0,99.0,363.0,275.0,3379.0,344.0,3546.0,21493.0,21683.0,38.92,55.57,2017-10-04 05:00:00+02:00,291.81,290.75,293.15,1021.8,80.6,1.2,218.0,0.0,0.0,0.0,20.0,800.8
2017-10-04 04:00:00,277.0,257.0,5342.0,2973.0,261.0,686.0,1035.0,1391.0,6723.0,58.0,102.0,179.0,248.0,3043.0,183.0,3142.0,23912.0,24055.0,43.99,63.48,2017-10-04 06:00:00+02:00,291.174,289.95,292.75,1021.8,81.6,0.6,212.0,0.0,0.0,0.0,16.0,788.8
2017-10-04 05:00:00,274.0,381.0,5647.0,2966.0,272.0,91.0,1068.0,1877.0,6735.0,60.0,102.0,116.0,247.0,2835.0,135.0,2847.0,26907.0,26845.0,49.91,65.6,2017-10-04 07:00:00+02:00,290.452,289.55,291.55,1022.0,83.8,1.0,256.8,0.0,0.0,0.0,23.0,788.8
2017-10-04 06:00:00,276.0,450.0,5173.0,2954.0,287.0,0.0,1140.0,2435.0,6746.0,61.0,100.0,503.0,247.0,2819.0,769.0,2726.0,28734.0,28516.0,51.24,70.37,2017-10-04 08:00:00+02:00,290.14399999999995,288.95,291.55,1022.6,82.0,1.2,100.6,0.0,0.0,0.0,20.8,788.8
2017-10-04 07:00:00,275.0,490.0,4578.0,3011.0,285.0,0.0,1159.0,3332.0,6757.0,60.0,96.0,1977.0,248.0,2530.0,1884.0,2628.0,30501.0,30184.0,51.85,69.4,2017-10-04 09:00:00+02:00,289.60499999999996,288.4833333333333,290.9833333333333,1023.0,86.83333333333333,0.8333333333333334,128.83333333333334,0.0,0.0,0.0,35.0,774.1666666666666
2017-10-04 08:00:00,275.0,534.0,4336.0,3176.0,289.0,1.0,1130.0,3743.0,5775.0,60.0,98.0,4183.0,270.0,2390.0,3810.0,2424.0,31027.0,30777.0,51.03,68.06,2017-10-04 10:00:00+02:00,290.8183333333333,289.65,292.4833333333333,1023.0,81.5,1.6666666666666667,120.5,0.0,0.0,0.0,38.333333333333336,774.3333333333334
2017-10-04 09:00:00,262.0,556.0,4282.0,3283.0,287.0,0.0,1124.0,3256.0,5765.0,62.0,99.0,4959.0,281.0,2385.0,4754.0,2419.0,31425.0,30878.0,50.68,67.17,2017-10-04 11:00:00+02:00,293.95799999999997,293.15,295.15,1023.8,71.0,0.8,41.4,0.0,0.0,0.0,20.0,780.8
2017-10-04 10:00:00,268.0,584.0,4344.0,3300.0,288.0,1.0,1177.0,2740.0,5778.0,58.0,99.0,5415.0,283.0,2504.0,5370.0,2500.0,31555.0,30999.0,50.69,66.96,2017-10-04 12:00:00+02:00,295.5,294.55,296.75,1024.0,66.8,1.4,70.0,0.0,0.0,0.0,30.0,801.2
2017-10-04 11:00:00,272.0,586.0,4452.0,3299.0,284.0,0.0,1172.0,2339.0,5794.0,56.0,103.0,5583.0,287.0,2694.0,5590.0,2665.0,31289.0,30950.0,50.5,67.59,2017-10-04 13:00:00+02:00,297.27799999999996,296.55,298.15,1024.0,60.2,1.8,74.0,0.0,0.0,0.0,30.0,801.2
2017-10-04 12:00:00,270.0,592.0,4439.0,3301.0,288.0,0.0,1157.0,1830.0,5800.0,57.0,105.0,5593.0,286.0,2874.0,5571.0,2887.0,30158.0,30052.0,49.91,64.97,2017-10-04 14:00:00+02:00,298.634,297.75,299.15,1023.6,57.0,1.6,106.0,0.0,0.0,0.0,30.0,801.2
2017-10-04 13:00:00,269.0,587.0,4228.0,3043.0,291.0,0.0,1125.0,1388.0,5808.0,56.0,109.0,5455.0,281.0,3120.0,5437.0,3110.0,29231.0,29162.0,49.51,62.19,2017-10-04 15:00:00+02:00,299.618,299.15,300.15,1022.8,52.4,1.8,52.0,0.0,0.0,0.0,16.0,800.8
2017-10-04 14:00:00,269.0,577.0,4263.0,3057.0,292.0,0.0,1112.0,1314.0,5815.0,56.0,108.0,5173.0,278.0,3285.0,5164.0,3274.0,28857.0,28778.0,49.5,61.95,2017-10-04 16:00:00+02:00,299.98400000000004,299.35,300.35,1022.6,52.6,2.8,110.0,0.0,0.0,0.0,23.0,801.0
2017-10-04 15:00:00,273.0,588.0,4402.0,3260.0,298.0,0.0,1097.0,1578.0,5830.0,57.0,108.0,4682.0,281.0,3325.0,4711.0,3490.0,28624.0,28651.0,49.69,61.44,2017-10-04 17:00:00+02:00,300.654,299.95,301.15,1022.0,52.4,1.8,98.0,0.0,0.0,0.0,16.0,800.8
2017-10-04 16:00:00,271.0,587.0,4297.0,3231.0,302.0,0.0,1103.0,2071.0,5841.0,58.0,106.0,3928.0,282.0,3184.0,3912.0,3343.0,28308.0,28229.0,48.87,64.44,2017-10-04 18:00:00+02:00,300.332,299.15,301.15,1021.8,53.6,2.4,110.0,0.0,0.0,0.0,20.0,801.0
2017-10-04 17:00:00,267.0,598.0,4320.0,3253.0,309.0,0.0,1130.0,2586.0,5849.0,58.0,110.0,2575.0,282.0,3514.0,2591.0,3379.0,27880.0,28077.0,49.69,82.74,2017-10-04 19:00:00+02:00,300.154,298.95,300.95,1022.0,54.2,2.6,168.0,0.0,0.0,0.0,27.0,801.2
