,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual,time__original_tz,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,total_renewable_generation,total_fossil_generation,renewable_generation_ratio
2018-10-24 08:00:00,314.0,632.0,8740.0,5307.0,338.0,2.0,593.0,3548.0,7044.0,68.0,99.0,2018.0,314.0,3454.0,2204.0,4145.0,31650.0,31366.0,73.36,78.07,2018-10-24 10:00:00+02:00,285.856,284.35,287.55,1025.4,86.2,1.2,135.8,0.0,0.0,0.0,15.0,800.6,17072.0,15399.0,0.5257614486772813
2018-10-24 09:00:00,326.0,648.0,8781.0,5304.0,339.0,2.0,589.0,3376.0,7037.0,72.0,101.0,3282.0,312.0,3257.0,3526.0,4158.0,31974.0,31602.0,71.51,77.23,2018-10-24 11:00:00+02:00,288.358,287.15,289.55,1025.4,78.4,1.2,151.8,0.0,0.0,0.0,15.0,800.6,17970.0,15456.0,0.5376054568300126
2018-10-24 10:00:00,324.0,699.0,8201.0,5352.0,335.0,2.0,592.0,2723.0,7034.0,67.0,99.0,4222.0,314.0,3442.0,4356.0,4179.0,32275.0,31580.0,70.67,76.37,2018-10-24 12:00:00+02:00,290.59000000000003,289.55,291.75,1025.4,66.6,1.6,141.6,0.0,0.0,0.0,15.0,800.6,18438.0,14968.0,0.5519367778243429
2018-10-24 11:00:00,336.0,705.0,8246.0,5363.0,335.0,2.0,604.0,1802.0,7033.0,69.0,99.0,4671.0,314.0,3536.0,4675.0,4201.0,32160.0,31540.0,70.0,75.86,2018-10-24 13:00:00+02:00,292.724,291.95,293.75,1024.8,56.4,2.6,123.2,0.0,0.0,0.0,8.0,800.4,18083.0,15032.0,0.5460667371281896
2018-10-24 12:00:00,329.0,693.0,8044.0,5371.0,339.0,62.0,615.0,795.0,7033.0,67.0,104.0,4697.0,319.0,3505.0,4715.0,4164.0,31154.0,30643.0,67.0,72.9,2018-10-24 14:00:00+02:00,294.45799999999997,294.15,295.15,1024.2,53.6,2.2,154.0,0.0,0.0,0.0,8.0,800.4,17140.0,14833.0,0.5360773152347293
2018-10-24 13:00:00,311.0,619.0,7948.0,5384.0,337.0,210.0,620.0,830.0,7033.0,66.0,108.0,4588.0,315.0,3631.0,4598.0,4136.0,30523.0,30097.0,64.2,69.3,2018-10-24 15:00:00+02:00,295.93,295.55,296.55,1023.4,48.8,2.2,104.0,0.0,0.0,0.0,8.0,800.4,17331.0,14669.0,0.54159375
2018-10-24 14:00:00,316.0,612.0,8108.0,5408.0,339.0,50.0,640.0,815.0,7030.0,67.0,106.0,4311.0,317.0,3660.0,4262.0,4112.0,30223.0,29838.0,64.93,69.79,2018-10-24 16:00:00+02:00,296.57399999999996,295.95,297.15,1022.4,43.2,2.0,170.0,0.0,0.0,0.0,8.0,800.4,16928.0,14851.0,0.5326788130526449
2018-10-24 15:00:00,321.0,602.0,8402.0,5463.0,338.0,3.0,650.0,1169.0,7030.0,64.0,110.0,3660.0,323.0,3706.0,3445.0,4386.0,30123.0,29645.0,67.85,72.85,2018-10-24 17:00:00+02:00,296.694,295.95,297.15,1022.0,46.2,2.2,158.0,0.0,0.0,0.0,4.0,800.2,16649.0,15192.0,0.5228793065544424
2018-10-24 16:00:00,321.0,609.0,9009.0,5520.0,339.0,2.0,648.0,1906.0,7026.0,65.0,110.0,2070.0,326.0,3807.0,2001.0,4727.0,29738.0,29358.0,69.17,73.96,2018-10-24 18:00:00+02:00,296.07,295.35,296.55,1021.6,50.6,2.0,146.0,0.0,0.0,0.0,4.0,800.2,15890.0,15868.0,0.5003463694187291
2018-10-24 17:00:00,324.0,631.0,9526.0,5530.0,338.0,2.0,668.0,3458.0,7026.0,64.0,109.0,541.0,323.0,4278.0,792.0,5142.0,31176.0,30882.0,72.24,77.96,2018-10-24 19:00:00+02:00,295.496,294.75,296.15,1021.4,53.0,1.8,160.0,0.0,0.0,0.0,4.0,800.2,16406.0,16412.0,0.4999085867511731
2018-10-24 18:00:00,319.0,647.0,9663.0,5535.0,338.0,1.0,685.0,4430.0,7028.0,67.0,107.0,222.0,333.0,4629.0,360.0,5216.0,33073.0,32827.0,75.0,80.29,2018-10-24 20:00:00+02:00,293.74,292.75,294.55,1021.4,60.2,1.2,119.2,0.0,0.0,0.0,4.0,800.2,17421.0,16583.0,0.512322079755323
2018-10-24 19:00:00,320.0,649.0,9501.0,5413.0,335.0,1.0,640.0,3438.0,7040.0,66.0,110.0,83.0,337.0,4683.0,199.0,5228.0,31755.0,31672.0,73.36,78.41,2018-10-24 21:00:00+02:00,291.352,290.35,292.55,1021.2,69.0,0.8,122.0,0.0,0.0,0.0,4.0,800.2,16315.0,16301.0,0.500214618592102
2018-10-24 20:00:00,307.0,596.0,8471.0,5313.0,336.0,2.0,606.0,1508.0,7043.0,60.0,107.0,57.0,340.0,4710.0,124.0,5169.0,28788.0,28601.0,68.62,73.75,2018-10-24 22:00:00+02:00,289.87600000000003,288.95,290.95,1021.2,76.6,1.6,138.6,0.0,0.0,0.0,4.0,800.2,14340.0,15116.0,0.48682781097229766
2018-10-24 21:00:00,313.0,587.0,7292.0,5256.0,336.0,3.0,600.0,1011.0,7045.0,60.0,108.0,50.0,340.0,4552.0,100.0,4842.0,26497.0,26194.0,66.9,71.53,2018-10-24 23:00:00+02:00,288.604,287.35,289.95,1021.0,84.6,1.4,216.0,0.0,0.0,0.0,0.0,800.0,13682.0,13871.0,0.4965702464341451
2018-10-24 22:00:00,305.0,591.0,5408.0,4540.0,306.0,282.0,582.0,637.0,7048.0,60.0,104.0,50.0,340.0,4541.0,96.0,3914.0,24838.0,24638.0,65.2,67.82,2018-10-25 00:00:00+02:00,287.626,286.55,288.95,1021.0,84.2,1.6,222.0,0.0,0.0,0.0,0.0,800.0,13549.0,11245.0,0.54646285391627
2018-10-24 23:00:00,307.0,623.0,5169.0,4322.0,309.0,773.0,558.0,534.0,7045.0,60.0,104.0,31.0,337.0,4311.0,75.0,3594.0,23543.0,23402.0,64.75,67.65,2018-10-25 01:00:00+02:00,286.964,285.95,288.15,1021.0,86.2,1.0,132.0,0.0,0.0,0.0,0.0,800.0,13663.0,10820.0,0.5580606951762448
2018-10-25 00:00:00,313.0,646.0,4775.0,4182.0,297.0,600.0,552.0,639.0,7046.0,60.0,103.0,13.0,337.0,3929.0,65.0,3343.0,22697.0,22613.0,60.19,62.57,2018-10-25 02:00:00+02:00,286.128,284.95,287.55,1020.6,89.6,0.6,91.0,0.0,0.0,0.0,0.0,800.0,13195.0,10297.0,0.5616805721096544
2018-10-25 01:00:00,315.0,634.0,4760.0,4245.0,298.0,484.0,555.0,605.0,7045.0,60.0,100.0,13.0,332.0,3545.0,47.0,3135.0,22439.0,22303.0,59.87,62.42,2018-10-25 03:00:00+02:00,285.34,284.15,286.75,1020.6,90.8,1.4,137.0,0.0,0.0,0.0,0.0,800.0,12662.0,10329.0,0.5507372450089165
2018-10-25 02:00:00,315.0,628.0,5127.0,4342.0,295.0,204.0,545.0,561.0,7043.0,61.0,102.0,16.0,329.0,3190.0,44.0,2912.0,22286.0,22281.0,59.85,62.42,2018-10-25 04:00:00+02:00,284.918,283.75,286.35,1020.2,91.0,1.4,148.0,0.0,0.0,0.0,0.0,800.0,11976.0,10782.0,0.5262325336145531
2018-10-25 03:00:00,311.0,632.0,5680.0,4421.0,297.0,87.0,547.0,606.0,7043.0,61.0,104.0,38.0,332.0,2926.0,63.0,2725.0,22745.0,22683.0,62.01,64.4,2018-10-25 05:00:00+02:00,284.642,283.55,285.95,1019.4,91.0,1.2,160.0,0.0,0.0,0.0,0.0,800.0,11662.0,11423.0,0.5051765215507905
2018-10-25 04:00:00,303.0,648.0,6470.0,4941.0,299.0,3.0,560.0,1055.0,7042.0,60.0,105.0,50.0,334.0,2477.0,25.0,2544.0,24814.0,24716.0,68.94,71.86,2018-10-25 06:00:00+02:00,284.222,283.15,285.55,1019.4,91.0,1.2,213.4,0.0,0.0,0.0,4.0,800.2,11595.0,12752.0,0.4762393724072781
2018-10-25 05:00:00,313.0,646.0,8772.0,5414.0,308.0,2.0,596.0,3309.0,7039.0,60.0,102.0,46.0,327.0,2139.0,33.0,2328.0,28331.0,28397.0,73.45,75.87,2018-10-25 07:00:00+02:00,283.43999999999994,282.35,284.75,1019.2,92.0,1.0,208.0,0.0,0.0,0.0,8.0,788.2,13546.0,15527.0,0.46593058851855673
2018-10-25 06:00:00,319.0,649.0,9712.0,5523.0,306.0,1.0,596.0,4229.0,7035.0,62.0,105.0,36.0,320.0,1957.0,105.0,1897.0,30246.0,30508.0,74.75,79.04,2018-10-25 08:00:00+02:00,283.532,282.15,285.15,1019.4,88.4,1.4,162.6,0.0,0.0,0.0,15.0,788.2,14278.0,16572.0,0.46282009724473255
2018-10-25 07:00:00,313.0,648.0,9977.0,5530.0,306.0,1.0,598.0,4277.0,7036.0,67.0,104.0,926.0,291.0,1769.0,933.0,1454.0,30798.0,30918.0,75.36,79.87,2018-10-25 09:00:00+02:00,283.108,281.75,285.15,1019.6,92.0,1.4,103.2,0.0,0.0,0.0,15.0,788.2,15024.0,16819.0,0.47181484156643533
2018-10-25 08:00:00,316.0,648.0,9875.0,5529.0,314.0,1.0,583.0,4243.0,7032.0,67.0,103.0,2337.0,298.0,1250.0,2331.0,1105.0,31200.0,31395.0,75.18,79.67,2018-10-25 10:00:00+02:00,284.588,283.35,286.15,1020.0,86.4,1.2,100.4,0.0,0.0,0.0,9.6,788.2,15865.0,16731.0,0.48671616149220764
2018-10-25 09:00:00,321.0,648.0,9606.0,5502.0,313.0,1.0,591.0,3941.0,7025.0,62.0,103.0,3917.0,319.0,873.0,3653.0,890.0,31497.0,31501.0,74.07,79.71,2018-10-25 11:00:00+02:00,288.816,287.95,289.95,1020.2,73.4,1.4,44.4,0.0,0.0,0.0,8.0,800.4,16772.0,16450.0,0.5048461862621154
2018-10-25 10:00:00,317.0,648.0,9614.0,5520.0,316.0,2.0,632.0,3432.0,7023.0,63.0,104.0,4556.0,303.0,720.0,4377.0,783.0,31686.0,31814.0,74.25,79.32,2018-10-25 12:00:00+02:00,290.062,289.15,291.35,1020.2,63.8,1.8,116.0,0.0,0.0,0.0,8.0,800.4,16786.0,16464.0,0.5048421052631579
2018-10-25 11:00:00,319.0,648.0,9415.0,5533.0,322.0,2.0,644.0,3294.0,7020.0,63.0,105.0,4673.0,282.0,649.0,4633.0,739.0,31543.0,31756.0,74.05,79.47,2018-10-25 13:00:00+02:00,292.69,291.95,293.75,1019.8,53.4,0.6,14.0,0.0,0.0,0.0,0.0,800.0,16706.0,16263.0,0.5067184324668628
2018-10-25 12:00:00,300.0,648.0,9430.0,5525.0,319.0,3.0,656.0,1955.0,7015.0,64.0,106.0,4624.0,285.0,528.0,4594.0,757.0,30570.0,30798.0,72.82,78.46,2018-10-25 14:00:00+02:00,294.58599999999996,294.15,295.35,1018.8,49.8,1.2,44.6,0.0,0.0,0.0,0.0,800.0,15187.0,16271.0,0.48277067836480386
2018-10-25 13:00:00,315.0,648.0,9652.0,5465.0,320.0,3.0,652.0,1484.0,7011.0,65.0,104.0,4422.0,286.0,460.0,4339.0,794.0,30013.0,30296.0,70.15,74.82,2018-10-25 15:00:00+02:00,296.09000000000003,295.35,296.95,1018.2,46.4,0.8,86.0,0.0,0.0,0.0,0.0,800.0,14451.0,16436.0,0.46786674005244927
2018-10-25 14:00:00,328.0,649.0,9512.0,5472.0,320.0,3.0,632.0,1547.0,7007.0,65.0,102.0,3912.0,286.0,495.0,3825.0,837.0,29710.0,29983.0,70.0,74.71,2018-10-25 16:00:00+02:00,296.666,296.15,297.35,1017.2,46.0,1.8,144.0,0.0,0.0,0.0,0.0,800.0,14026.0,16304.0,0.4624464226838114
2018-10-25 15:00:00,327.0,648.0,9864.0,5502.0,321.0,2.0,658.0,3262.0,7006.0,68.0,103.0,2870.0,296.0,553.0,2885.0,928.0,29639.0,29756.0,74.15,78.69,2018-10-25 17:00:00+02:00,296.45,296.15,296.75,1017.0,48.0,2.6,170.0,0.0,0.0,0.0,0.0,800.0,14781.0,16699.0,0.46953621346886915
2018-10-25 16:00:00,328.0,649.0,10643.0,5528.0,320.0,2.0,645.0,3773.0,7006.0,68.0,107.0,1222.0,296.0,558.0,1522.0,1071.0,29339.0,29385.0,74.67,79.53,2018-10-25 18:00:00+02:00,295.466,294.75,295.95,1016.8,52.6,2.0,152.0,0.0,0.0,0.0,4.0,800.2,13641.0,17504.0,0.4379836249799326
2018-10-25 17:00:00,331.0,715.0,11755.0,5463.0,320.0,2.0,677.0,4698.0,7010.0,68.0,106.0,335.0,321.0,724.0,528.0,1270.0,30761.0,31025.0,75.75,81.66,2018-10-25 19:00:00+02:00,294.658,293.75,295.35,1017.0,57.6,2.2,148.0,0.0,0.0,0.0,4.0,800.2,13883.0,18642.0,0.42684089162182937
2018-10-25 18:00:00,322.0,715.0,11967.0,5493.0,319.0,1.0,723.0,5486.0,7020.0,61.0,109.0,204.0,327.0,696.0,219.0,1293.0,32665.0,32625.0,78.05,84.03,2018-10-25 20:00:00+02:00,292.346,291.35,293.15,1017.0,71.0,1.6,214.0,0.0,0.0,0.0,4.0,800.2,14561.0,18882.0,0.4353975420865353
2018-10-25 19:00:00,320.0,722.0,11757.0,5497.0,320.0,2.0,696.0,4489.0,7029.0,61.0,111.0,172.0,331.0,694.0,143.0,1266.0,31531.0,31575.0,75.75,81.69,2018-10-25 21:00:00+02:00,291.514,290.75,292.55,1017.2,72.6,1.0,229.2,0.0,0.0,0.0,4.0,800.2,13513.0,18688.0,0.41964535262880037
2018-10-25 20:00:00,314.0,717.0,10114.0,5486.0,319.0,2.0,700.0,2311.0,7030.0,59.0,107.0,73.0,332.0,646.0,90.0,1247.0,28617.0,28622.0,72.39,76.87,2018-10-25 22:00:00+02:00,289.842,288.75,291.15,1017.2,80.4,1.0,298.4,0.0,0.0,0.0,4.0,800.2,11183.0,17027.0,0.39641970932293513
2018-10-25 21:00:00,308.0,529.0,8219.0,5490.0,318.0,3.0,623.0,1629.0,7029.0,59.0,104.0,37.0,333.0,666.0,68.0,1180.0,26267.0,26338.0,70.0,74.42,2018-10-25 23:00:00+02:00,288.36199999999997,287.35,289.55,1016.8,81.2,1.6,148.0,0.0,0.0,0.0,4.0,800.2,10399.0,14948.0,0.41026551465656685
2018-10-25 22:00:00,313.0,475.0,6730.0,5398.0,298.0,175.0,621.0,1851.0,7032.0,59.0,103.0,34.0,330.0,676.0,64.0,840.0,24801.0,24886.0,72.82,75.09,2018-10-26 00:00:00+02:00,287.686,286.55,289.15,1016.8,79.8,1.6,169.8,0.0,0.0,0.0,4.0,800.2,10805.0,13290.0,0.44843328491388257
2018-10-25 23:00:00,310.0,480.0,6230.0,5463.0,298.0,421.0,587.0,1685.0,7033.0,60.0,104.0,6.0,321.0,636.0,58.0,887.0,23479.0,23654.0,70.46,73.34,2018-10-26 01:00:00+02:00,286.818,285.75,288.15,1016.8,85.0,1.4,210.6,0.0,0.0,0.0,13.6,788.2,10782.0,12852.0,0.4562071591774562
2018-10-26 00:00:00,312.0,480.0,5951.0,5503.0,292.0,420.0,563.0,1465.0,7033.0,59.0,103.0,5.0,339.0,582.0,39.0,914.0,22679.0,22803.0,69.39,72.28,2018-10-26 02:00:00+02:00,286.316,285.15,287.75,1016.6,86.2,1.2,228.6,0.0,0.0,0.0,13.6,788.2,10483.0,12624.0,0.45367204743151424
2018-10-26 01:00:00,310.0,480.0,5691.0,5501.0,296.0,421.0,557.0,1191.0,7033.0,60.0,103.0,5.0,334.0,625.0,22.0,937.0,22394.0,22524.0,67.08,70.2,2018-10-26 03:00:00+02:00,286.048,284.95,287.35,1016.2,89.6,1.0,236.2,0.0,0.0,0.0,22.4,788.6,10245.0,12362.0,0.45317821913566597
2018-10-26 02:00:00,317.0,480.0,5761.0,5523.0,298.0,420.0,559.0,1205.0,7032.0,61.0,104.0,5.0,326.0,559.0,19.0,965.0,22292.0,22436.0,65.41,68.59,2018-10-26 04:00:00+02:00,285.722,284.55,287.15,1015.8,87.4,1.0,230.6,0.0,0.0,0.0,8.8,788.2,10201.0,12449.0,0.4503752759381898
2018-10-26 03:00:00,325.0,480.0,6124.0,5501.0,303.0,420.0,553.0,1348.0,7033.0,61.0,103.0,5.0,334.0,565.0,14.0,1007.0,22733.0,22817.0,65.18,68.44,2018-10-26 05:00:00+02:00,285.392,284.35,286.75,1015.6,89.6,0.8,220.6,0.0,0.0,0.0,15.0,788.2,10352.0,12803.0,0.4470740660764414
2018-10-26 04:00:00,326.0,480.0,8620.0,5404.0,305.0,419.0,623.0,1885.0,7032.0,61.0,104.0,5.0,340.0,687.0,12.0,1055.0,24809.0,24817.0,70.22,74.29,2018-10-26 06:00:00+02:00,285.25,284.15,286.55,1014.8,90.8,1.2,290.6,0.0,0.0,0.0,15.0,788.2,11081.0,15210.0,0.42147502947776805
2018-10-26 05:00:00,328.0,487.0,10602.0,5510.0,321.0,100.0,689.0,3821.0,7030.0,62.0,102.0,5.0,340.0,729.0,10.0,1113.0,28428.0,28643.0,75.01,79.16,2018-10-26 07:00:00+02:00,284.95,283.95,286.15,1014.6,92.2,1.8,236.8,0.0,0.0,0.0,17.4,788.4,12804.0,17322.0,0.4250149372634933
2018-10-26 06:00:00,321.0,509.0,11224.0,5480.0,334.0,2.0,691.0,4574.0,7030.0,62.0,104.0,16.0,341.0,688.0,44.0,1043.0,30392.0,30539.0,76.01,81.9,2018-10-26 08:00:00+02:00,285.12,283.95,286.55,1014.8,86.4,0.8,144.2,0.06,0.0,0.0,17.4,728.4,13426.0,17950.0,0.4279066802651708
2018-10-26 07:00:00,319.0,508.0,11424.0,5422.0,335.0,2.0,693.0,4669.0,7029.0,66.0,108.0,349.0,331.0,764.0,472.0,976.0,31011.0,30980.0,77.06,82.31,2018-10-26 09:00:00+02:00,285.004,283.75,286.55,1015.0,89.6,0.8,203.4,0.06,0.0,0.0,19.0,728.2,13933.0,18086.0,0.4351478809456885
2018-10-26 08:00:00,320.0,508.0,11104.0,5419.0,331.0,2.0,710.0,4805.0,7027.0,70.0,106.0,917.0,333.0,711.0,1145.0,939.0,31450.0,31445.0,77.14,83.08,2018-10-26 10:00:00+02:00,285.698,284.55,287.15,1015.2,85.4,0.6,152.4,0.06,0.0,0.0,33.4,728.2,14598.0,17765.0,0.4510706671198591
2018-10-26 09:00:00,318.0,549.0,11222.0,5417.0,318.0,2.0,716.0,4556.0,7022.0,69.0,104.0,1399.0,329.0,623.0,1632.0,1053.0,31703.0,31781.0,77.01,83.56,2018-10-26 11:00:00+02:00,287.348,286.15,288.75,1015.2,79.2,1.2,119.6,0.06,0.0,0.0,19.0,728.2,14740.0,17904.0,0.45153780173998287
2018-10-26 10:00:00,303.0,548.0,11199.0,5409.0,329.0,2.0,701.0,4309.0,7016.0,69.0,108.0,1511.0,319.0,853.0,1912.0,1201.0,31840.0,32054.0,76.82,83.25,2018-10-26 12:00:00+02:00,289.04,288.15,290.15,1015.4,70.0,1.4,147.6,0.06,0.0,0.0,19.0,728.2,14803.0,17873.0,0.45302362590280326
2018-10-26 11:00:00,298.0,555.0,10314.0,5420.0,332.0,2.0,681.0,2975.0,7016.0,68.0,111.0,1558.0,307.0,1332.0,1998.0,1398.0,31653.0,31922.0,74.23,79.61,2018-10-26 13:00:00+02:00,290.58000000000004,289.75,291.75,1015.2,65.8,1.2,145.4,0.06,0.0,0.0,30.0,720.2,13973.0,16996.0,0.45119312861248345
2018-10-26 12:00:00,304.0,559.0,9597.0,5424.0,334.0,3.0,679.0,2041.0,7013.0,68.0,109.0,1326.0,310.0,1805.0,1909.0,1805.0,30558.0,30884.0,70.46,75.45,2018-10-26 14:00:00+02:00,291.465,290.65,292.31666666666666,1015.0,69.5,1.0,81.66666666666667,0.3,0.0,0.0,37.5,734.1666666666666,13280.0,16292.0,0.44907344785608005
2018-10-26 13:00:00,313.0,564.0,9787.0,5435.0,334.0,3.0,657.0,1192.0,7012.0,67.0,109.0,1112.0,307.0,2183.0,1671.0,2244.0,29747.0,30193.0,69.36,73.99,2018-10-26 15:00:00+02:00,291.54833333333335,290.9833333333333,292.15,1014.3333333333334,64.66666666666667,2.6666666666666665,176.66666666666666,0.15,0.0,0.0,38.333333333333336,617.1666666666666,12581.0,16494.0,0.4327085124677558
2018-10-26 14:00:00,323.0,564.0,9660.0,5432.0,335.0,3.0,632.0,969.0,7009.0,67.0,110.0,768.0,306.0,2644.0,1329.0,2726.0,29302.0,29730.0,68.01,72.54,2018-10-26 16:00:00+02:00,291.41333333333336,290.31666666666666,292.31666666666666,1013.3333333333334,70.66666666666667,3.0,191.66666666666666,0.09999999999999999,0.0,0.0,50.0,667.6666666666666,12458.0,16364.0,0.4322392616751093
2018-10-26 15:00:00,317.0,569.0,9912.0,5440.0,334.0,3.0,633.0,1645.0,7003.0,67.0,108.0,426.0,308.0,3138.0,830.0,3169.0,29106.0,29545.0,69.64,74.32,2018-10-26 17:00:00+02:00,291.58166666666665,290.4833333333333,292.31666666666666,1013.0,72.66666666666667,2.6666666666666665,156.66666666666666,0.3,0.0,0.0,55.0,734.6666666666666,13273.0,16630.0,0.44386850817643714
2018-10-26 16:00:00,301.0,569.0,10009.0,5443.0,336.0,3.0,624.0,2133.0,6998.0,67.0,106.0,90.0,309.0,4054.0,308.0,3627.0,28842.0,29479.0,70.15,74.9,2018-10-26 18:00:00+02:00,291.30833333333334,290.15,292.15,1012.5,78.0,2.1666666666666665,100.0,0.3,0.0,0.0,55.0,734.6666666666666,14309.0,16733.0,0.460956123961085
2018-10-26 17:00:00,303.0,566.0,9921.0,5444.0,333.0,2.0,623.0,2765.0,6998.0,67.0,103.0,9.0,323.0,4725.0,73.0,4109.0,30237.0,31137.0,71.78,77.18,2018-10-26 19:00:00+02:00,290.47166666666664,289.31666666666666,291.4833333333333,1012.6666666666666,73.5,1.3333333333333333,183.33333333333334,0.15,0.0,0.0,50.0,620.5,15528.0,16654.0,0.48250574855509293
2018-10-26 18:00:00,323.0,556.0,10054.0,5444.0,331.0,2.0,623.0,3187.0,7004.0,67.0,105.0,5.0,321.0,5081.0,23.0,4510.0,31890.0,32202.0,73.65,79.06,2018-10-26 20:00:00+02:00,290.108,289.55,290.75,1012.2,79.6,1.4,96.0,0.18,0.0,0.0,45.0,721.0,16330.0,16773.0,0.49330876355617315
2018-10-26 19:00:00,333.0,560.0,8941.0,5440.0,329.0,3.0,620.0,2089.0,7021.0,66.0,102.0,4.0,325.0,5233.0,9.0,4886.0,30722.0,31147.0,68.2,73.45,2018-10-26 21:00:00+02:00,289.3966666666667,288.65,290.15,1012.6666666666666,86.0,1.6666666666666667,171.33333333333334,0.09999999999999999,0.0,0.0,40.833333333333336,650.6666666666666,15405.0,15661.0,0.49587973990858175
2018-10-26 20:00:00,333.0,557.0,7636.0,5259.0,332.0,3.0,607.0,1694.0,7022.0,60.0,104.0,4.0,327.0,5624.0,11.0,5323.0,27985.0,28503.0,66.02,71.34,2018-10-26 22:00:00+02:00,289.206,288.75,289.75,1012.4,86.4,2.6,176.0,0.06,0.0,0.0,58.0,621.8,15391.0,14171.0,0.5206345984710101
2018-10-26 21:00:00,337.0,542.0,5561.0,4893.0,331.0,3.0,608.0,1384.0,7023.0,60.0,103.0,4.0,330.0,6033.0,5.0,5615.0,25940.0,26397.0,64.02,69.47,2018-10-26 23:00:00+02:00,288.46,287.75,289.15,1012.0,91.0,2.2,167.4,0.06,0.0,0.0,34.0,741.2,15495.0,11717.0,0.5694179038659415
2018-10-26 22:00:00,337.0,448.0,4324.0,3569.0,307.0,64.0,588.0,860.0,7024.0,60.0,99.0,4.0,332.0,6415.0,9.0,5578.0,24855.0,25102.0,68.49,71.06,2018-10-27 00:00:00+02:00,288.496,288.15,288.95,1012.4,91.2,1.4,157.4,0.06,0.0,0.0,58.0,721.8,15391.0,9040.0,0.6299783062502559
2018-10-26 23:00:00,341.0,385.0,4100.0,3031.0,302.0,281.0,594.0,934.0,7024.0,60.0,103.0,4.0,330.0,6425.0,9.0,5792.0,23463.0,23673.0,64.51,67.68,2018-10-27 01:00:00+02:00,288.10499999999996,287.81666666666666,288.4833333333333,1012.0,91.66666666666667,0.6666666666666666,55.833333333333336,0.09999999999999999,0.0,0.0,56.166666666666664,651.3333333333334,15706.0,8208.0,0.6567700928326503
2018-10-27 00:00:00,343.0,251.0,4133.0,2595.0,293.0,100.0,564.0,802.0,7024.0,60.0,104.0,4.0,331.0,6186.0,9.0,6030.0,22460.0,22481.0,61.65,64.53,2018-10-27 02:00:00+02:00,287.99125,287.65,288.4,1011.25,93.625,1.125,115.5,0.22499999999999998,0.0,0.0,74.125,537.75,15127.0,7663.0,0.6637560333479596
2018-10-27 01:00:00,343.0,235.0,4022.0,2172.0,287.0,607.0,562.0,955.0,7024.0,60.0,102.0,4.0,329.0,6137.0,11.0,6335.0,21940.0,21918.0,54.6,59.15,2018-10-27 03:00:00+02:00,287.5883333333333,287.15,288.15,1010.6666666666666,90.0,1.8333333333333333,141.66666666666666,0.15,0.0,0.0,44.0,667.0,15734.0,7105.0,0.6889093217741582
2018-10-27 02:00:00,342.0,240.0,4058.0,1881.0,278.0,662.0,553.0,525.0,7024.0,60.0,101.0,4.0,327.0,6527.0,12.0,6639.0,21603.0,21476.0,53.07,57.92,2018-10-27 04:00:00+02:00,287.2866666666667,286.81666666666666,287.81666666666666,1010.6666666666666,92.83333333333333,1.0,166.66666666666666,0.15,0.0,0.0,66.33333333333333,583.6666666666666,15738.0,6844.0,0.696926755823222
2018-10-27 03:00:00,342.0,240.0,4039.0,1977.0,260.0,817.0,561.0,679.0,7024.0,61.0,101.0,4.0,330.0,6979.0,14.0,6999.0,21461.0,21277.0,53.14,57.57,2018-10-27 05:00:00+02:00,287.1457142857143,286.72142857142853,287.72142857142853,1010.1428571428571,95.28571428571429,1.7142857142857142,131.42857142857142,0.12857142857142856,0.0,0.0,70.0,543.1428571428571,16507.0,6907.0,0.7050055522337063
2018-10-27 04:00:00,338.0,232.0,4306.0,2223.0,258.0,627.0,577.0,1114.0,7022.0,60.0,101.0,4.0,329.0,7873.0,13.0,7520.0,21910.0,21837.0,53.99,59.69,2018-10-27 06:00:00+02:00,287.265,286.775,287.9,1009.25,92.75,1.625,227.5,0.22499999999999998,0.0,0.0,63.625,500.25,17656.0,7408.0,0.7044366421959783
2018-10-27 05:00:00,338.0,234.0,4566.0,2339.0,272.0,490.0,597.0,1056.0,7021.0,60.0,101.0,4.0,333.0,8693.0,12.0,8070.0,23288.0,23140.0,55.0,60.29,2018-10-27 07:00:00+02:00,287.115,286.65,287.65,1008.6666666666666,94.33333333333333,1.3333333333333333,166.66666666666666,0.25,0.0,0.0,59.833333333333336,567.0,18300.0,7804.0,0.7010419859025436
2018-10-27 06:00:00,338.0,227.0,4413.0,2384.0,268.0,299.0,620.0,1261.0,7017.0,61.0,100.0,4.0,332.0,9350.0,24.0,8260.0,24549.0,24618.0,55.49,61.05,2018-10-27 08:00:00+02:00,286.885,286.15,287.65,1008.5,96.5,0.8333333333333334,90.0,0.3,0.0,0.0,68.33333333333333,600.6666666666666,18989.0,7685.0,0.711891729774312
